Open,High,Low,Close,Volume_(Currency),Weighted_Price
-0.0021116851067600234,-0.002152849013960506,-0.002010292499681275,-0.002082503259510619,0.270473326924701,-0.0020481716298672817
4.061929736935224e-05,2.4371001309543834e-05,-6.413829809765523e-05,-7.952275288443801e-05,-0.20187633857458015,-8.375017221588394e-05
-0.0003160097878693341,-0.00027883281422252996,-0.0002126712292373418,-0.00016978495272377812,-0.3083324653865444,-0.0002005613473998086
-0.0011712131368733628,-0.0011379180996247918,-0.0010503598374260736,-0.0010416441444647268,-0.15251708750152554,-0.0010717072150971663
0.00046830383494347275,0.00040217312468167755,0.0004783437905045867,0.00043142524236816046,0.669469542883696,0.0004290370852710269
0.000985386682279916,0.0010436148025448305,0.000985386682279916,0.0010436148025448305,-0.282848527420159,0.0010347343885868685
0.0007396987442999402,0.0006615734336820713,0.0007388351311793754,0.0006607098205615289,-1.9168132831945994,0.000680656785226644
3.281674593932394e-05,3.6098361302376864e-05,3.160775433461533e-05,3.4889376499188025e-05,1.3061885166508722,3.286255994261527e-05
0.00011571361549396891,0.00011295009068737414,0.00011709543239287651,0.00011433190114279729,-0.3453211684347685,0.00011620481066481134
0.0043944465257480265,0.00457788694429842,0.0043191370982609495,0.004528035494347307,1.802163078128353,0.0044608927541328475
0.005360098696115826,0.00531499919711258,0.005309022601078827,0.005241219061842955,0.2105026368464448,0.00532288336822212
-0.00011937943913710724,-0.00019375809969046176,-5.849815732476955e-05,-0.00013682377649157503,-0.22254642677177527,-0.00012036234341409094
-0.0011664950307391255,-0.001132688129727623,-0.0011309525320605464,-0.0010988604942940485,-1.8130872021897386,-0.0011489799789464255
0.0013058836689780703,0.0013190933416781809,0.0012086072368628219,0.001165564423966697,1.4886840536665138,0.001319635788412402
0.0016738816406133424,0.0017397585589646804,0.0017056843947791415,0.0018239100216691654,0.12152145609113921,0.0016465037987755716
0.005959161886251586,0.006191569838600815,0.005797964512481853,0.006200688437948827,1.3153501573763122,0.0060279805106359455
0.01008412417515455,0.010159448637876068,0.009789369959740973,0.009686335568252115,-1.0709010145545201,0.009873677381726967
0.0036452964255856484,0.0034214713099823143,0.0039162659442313116,0.003756250116294104,-0.04444410056910136,0.00383514224155157
-0.0006388444952492917,-0.0006063571930875337,-0.0006264574972578089,-0.000707002569769163,-0.2539448091611665,-0.0007093257382839873
0.003900713098688517,0.003828173000871496,0.003924457815801081,0.003979121119487458,1.4714047380081818,0.003921763334694748
0.0032569181183075718,0.00352104478950239,0.0031257862614122844,0.003342102570279986,-1.0744724211532808,0.003347511297798975
0.0013115294375850067,0.001106008352563628,0.0014914583084545217,0.00126204036167771,-0.20939106794697915,0.001275374419638793
-0.004685087631034793,-0.004526965899269101,-0.004883816538573764,-0.004706427677929124,0.29557948108862103,-0.004853857725232903
-0.0007595778114416034,-0.0010679470806616016,-0.00040992835343776256,-0.0007246357169864081,-1.1501443126514868,-0.0006866108863522603
4.726090097362286e-05,-6.863193921069927e-05,7.264721355610933e-05,-5.6944798045572506e-05,-0.4298250360520986,4.48579455736765e-05
0.0018122641922155055,0.0019045819815684574,0.0018164675819390777,0.001928472621016783,1.718958509204852,0.0018812497120428936
0.005553607848241036,0.005477766217853987,0.0055299888464546715,0.0054502778145187536,-1.0079312245979721,0.005512079833227999
-0.00028499950330428234,-0.0002919550489543359,-0.00037157453601634834,-0.0003919584892529649,-0.09046608433600804,-0.00033927288179569663
0.00048572701273862665,0.0004747772995778206,0.0005645199612390382,0.0005643450473076711,-0.3530848448330419,0.0005135037280408126
-0.001000059032271412,-0.0009111279523077768,-0.0010978322069589784,-0.0009750382703888915,-0.5643962697502637,-0.0009725331128977561
0.0006196205287988316,0.0005356680405918978,0.0007594900751879278,0.0006358725881844788,0.38590640930347925,0.0006119376309851163
0.0009018765010752799,0.000922401052299408,0.0008178922454130974,0.0008472016420600437,0.5811133470203339,0.0008934802226682247
0.005418793302914513,0.005624833805013425,0.005267509507036811,0.005538808434899416,1.4254106956361936,0.005429109373121437
0.008481612729718759,0.008857251644049649,0.008349479358482072,0.008640555824066212,-0.36654099841402343,0.008731074935876043
0.0022147192523894773,0.002030393967363752,0.0021773857357996057,0.002220555982685794,0.09820960713295958,0.002000763119836127
0.0017229173135769628,0.0016006606629790465,0.0017571565865583496,0.0015227091494679403,-1.3751689769219166,0.0017141558240419664
-0.0069754217247172,-0.006479469238929434,-0.007486832262915327,-0.007078373866812104,1.5465700943225331,-0.007200351558692139
-4.8176242468803154e-05,-0.0005643670959687441,0.0005884451290612014,2.2613957138657802e-05,-0.7613859211549294,8.777929419696144e-05
0.007658662186297828,0.007775750141592311,0.007673096406456312,0.007804457916908192,0.12424701267814407,0.007815894796690624
0.0031131960154535485,0.003027978960983637,0.0029066785016948586,0.0028925779550861568,0.2022366092345053,0.002984177510317376
-0.004788430617364597,-0.004974806073773596,-0.00451567254404889,-0.004755356858746723,-0.8180204380602628,-0.004807837304484786
-0.002570628627586496,-0.002543657576415231,-0.0029974687316579843,-0.0026613598748685702,0.47152644733061616,-0.0028190392076884673
-0.009011614188929823,-0.008649357642771003,-0.008877034764055006,-0.008947148813643077,0.3156993785160942,-0.008800699266844483
-0.006113029311798312,-0.00562769306020996,-0.006671203924308897,-0.006066805832309201,0.4233297827916917,-0.006330137911144084
0.0067856355743056715,0.006072947811241587,0.007542464917459679,0.006831179344382524,-1.1394889127556262,0.0070431426071977795
0.0019810883509588733,0.002003168240234122,0.0018053621016537707,0.001957359227237956,0.574252376323102,0.001835517789071415
3.352725453837689e-05,-0.00010318516850517682,-4.110613315939359e-06,-0.0001441459686701296,-0.9548946285897177,9.284292951410905e-05
0.0031517960530922816,0.003152686982536151,0.0035159569256921703,0.003421346975360315,0.8123996753747634,0.003316748036812089
0.003663386932285974,0.0037219457587421376,0.0036296784092196862,0.0035941428389338332,-0.5018098201411353,0.003663613640405527
-0.0054594218242340585,-0.004463410367951293,-0.006400575022965347,-0.0052490397446001424,1.8979653980838145,-0.00557355008993154
0.00767526464726694,0.006634583693932815,0.008660069780019696,0.007560899795879994,-2.0132486411604362,0.007817470896723102
-2.5896505675134935e-05,-0.0001165976608508984,4.544407289146149e-05,-7.214442633294816e-05,-0.547037754518205,-6.0594229162642804e-05
-0.0010900528188034254,-0.001198193223211077,-0.0012515251487518187,-0.0013355300261699227,0.7456643063620315,-0.0012390167203814079
-0.004416677577561134,-0.004239158308752585,-0.004564964821988809,-0.004196957953161731,0.3060577474598621,-0.0043891501889628095
-0.00529055933192386,-0.005203687198181753,-0.005229949304581245,-0.005294220369611368,-0.5300908889947401,-0.005239353023860242
0.0023854397272468687,0.0025550734003176533,0.0024117372537993944,0.0025848506646988277,0.13101138414652316,0.002521653208211122
0.0034131768582495907,0.003369479417766118,0.0033344659523730285,0.003119186081641777,0.6446511967649978,0.0033678276661320136
2.0788337972303516e-05,-0.000125999425151064,0.00011068472760186347,0.00017579461995878524,-0.24193508587046847,9.311700859459452e-06
0.004519617465989961,0.004456606478675407,0.004536684999783589,0.004406198136527114,-0.12382518642920447,0.004493776630493506
0.0006981508084016036,0.0006867903392619667,0.0007756690248799649,0.0006787746838701166,0.6805605511692426,0.0007018125756151467
-0.0017299800326957956,-0.0017735565866851312,-0.0017052764839404196,-0.0016825502977273585,-0.3428821332905382,-0.0017917094939876154
-0.003396619296165301,-0.003380477273048357,-0.0034901841925092897,-0.003472147417071627,-0.060683969931210065,-0.0034393359487343267
0.000559598478161757,0.0006394942111733245,0.0004963989086884852,0.0004984425002672596,-0.5074108221360341,0.000527267939839353
0.0009787078699188278,0.0009830645300466679,0.0011063133839605691,0.0011770461526049798,0.25300393895817574,0.0011250537671638854
8.62817704965759e-05,-7.711944498750628e-05,0.00017013119018881713,-2.8106081504317813e-05,-1.7107348003450447,3.430715354548316e-05
0.0006093164507599199,0.0005942542423201537,0.0006021723803144387,0.0006506493041238611,1.1563849908465973,0.0006128249648329836
-0.0027993843220909835,-0.002665304307160384,-0.002917031591929932,-0.0027796919650716714,1.4859351139775898,-0.0027882691040636374
6.435704570626516e-05,6.385410615986501e-05,2.8991358693384532e-05,4.552369443567626e-05,-1.0413829445620908,-4.7597051414449837e-07
0.002802633616774837,0.0028014701056888014,0.0029311553247337355,0.0029152554095597575,0.36169439650888374,0.0029446135292193723
0.0009686854244670549,0.0008623215488872926,0.0009651932943547792,0.00083593936816717,-0.01490990482094112,0.0008932507509643426
0.010522715499330636,0.01123126974009275,0.01019730693010338,0.01084395703351357,1.3147443245066002,0.010710079445609488
0.0036136712198258764,0.0029272259323010544,0.003874421647115341,0.003214318864134924,-1.5226217682803804,0.0033594437713271572
-0.002764592005011194,-0.0027791610576799295,-0.0027573154506561775,-0.0027032041243691763,0.19098680240078325,-0.002765152376675695
0.0040225872553143974,0.004230091800951223,0.003952216043247101,0.004129016025681929,0.7385420201581641,0.004169163167257299
0.001993377948484007,0.0018031735147237447,0.0021511418395234417,0.0019372582982154678,-0.848791906622756,0.0019335648553001398
0.0030589603625897905,0.003164450451243839,0.0028943705381725034,0.003185768979389286,0.46414523488389103,0.0030423792850269747
0.003950658816356443,0.004199559840901062,0.0036233464604785064,0.0036843376470165577,0.45089173575807145,0.00397515254879329
-0.0010830194567655854,-0.0012271867558779868,-0.0014895601251485677,-0.001012210975480478,-0.3354805110107383,-0.0013586450520950129
0.005818954897168899,0.005987426410727913,0.006550116252687663,0.005936596250953651,-0.49336362244085874,0.006205125613588982
0.0036330478984736405,0.003300504190365245,0.003590021101821051,0.003376200564864637,0.26576732799024677,0.0035360607958460242
0.0038105351131623787,0.004039545790177328,0.003739560154054879,0.004194652886177702,0.5049680351087191,0.0038410348900138583
0.008860802701687718,0.008908452065178362,0.0088246377738281,0.008624554039769416,-0.00679910255893752,0.0088478798923645
0.011092340158842156,0.011618896567993134,0.01028322632100835,0.011110258187331508,0.4389972994539571,0.010842546894246843
0.0045033376536976226,0.004061981381416651,0.004723991060391731,0.004524729985275008,-0.22562140859667745,0.004535308216867394
0.005306353947025808,0.005672253105279664,0.0050055609363284185,0.005722233470403621,0.386402165821256,0.0054150763272733824
-0.008507645497585025,-0.008315600556019055,-0.009004189466897817,-0.009308493856471636,0.15759658113704797,-0.008942228918548262
0.003311482460258433,0.002566184382356806,0.0046645383944243736,0.0037237658017114767,-0.7066873562809317,0.0038289062629375797
0.005722720147513172,0.005850997409224149,0.005679650179229656,0.005831147817193555,0.07394495874986037,0.005688270039407099
0.020401206899104244,0.021634849591871036,0.019164230124729828,0.020722174821988425,0.9789426551322126,0.02057736678955752
0.014665146525563099,0.014719509202773779,0.01446120947248923,0.014451309994011976,-0.5388345849834977,0.014486013248016138
-0.01529041690507607,-0.01593351853094474,-0.016347700846510653,-0.016178466695261382,0.7123642351718436,-0.016254856836315744
0.0011766374707088845,0.0013272854798042724,0.0021811730458313207,0.0012105787376856046,-0.7402933494132472,0.0015391938998404184
-0.020750724311174296,-0.02093188491538731,-0.020171460237907928,-0.0199674742155962,-0.17605441512973857,-0.020504911850431153
